date,index,close_gt_sma50,close_gt_sma200
2010-06-11,19872.380859,19.51219512195122,19.51219512195122
2010-06-14,20051.910156,26.82926829268293,21.951219512195124
2010-06-15,20062.150391,29.268292682926827,19.51219512195122
2010-06-17,20138.400391,36.58536585365854,19.51219512195122
2010-06-18,20286.710938,46.34146341463415,24.390243902439018
2010-06-21,20912.179688,68.29268292682927,56.09756097560976
2010-06-22,20819.080078,73.17073170731706,48.780487804878035
2010-06-23,20856.609375,80.4878048780488,46.34146341463415
2010-06-24,20733.490234,78.04878048780488,46.34146341463415
2010-06-25,20690.789063,73.17073170731706,43.90243902439025
2010-06-28,20726.679688,80.4878048780488,43.90243902439025
2010-06-29,20248.900391,53.65853658536586,31.707317073170728
2010-06-30,20128.990234,53.65853658536586,26.82926829268293
2010-07-02,19905.320313,36.58536585365854,24.390243902439018
2010-07-05,19842.199219,34.14634146341464,26.82926829268293
2010-07-06,20084.119141,68.29268292682927,26.82926829268293
2010-07-07,19857.070313,41.46341463414634,26.82926829268293
2010-07-08,20050.560547,56.09756097560976,26.82926829268293
2010-07-09,20378.660156,82.92682926829268,31.707317073170728
2010-07-12,20467.429688,78.04878048780488,41.46341463414634
2010-07-13,20431.060547,82.92682926829268,41.46341463414634
2010-07-14,20560.810547,82.92682926829268,48.780487804878035
2010-07-15,20255.619141,75.60975609756099,34.14634146341464
2010-07-16,20250.160156,73.17073170731706,31.707317073170728
2010-07-19,20090.949219,58.536585365853654,31.707317073170728
2010-07-20,20264.589844,78.04878048780488,41.46341463414634
2010-07-21,20487.230469,82.92682926829268,46.34146341463415
2010-07-22,20589.699219,90.24390243902441,53.65853658536586
2010-07-23,20815.330078,95.1219512195122,53.65853658536586
2010-07-26,20839.910156,95.1219512195122,56.09756097560976
2010-07-27,20973.390625,95.1219512195122,56.09756097560976
2010-07-28,21091.179688,97.56097560975607,56.09756097560976
2010-07-29,21093.820313,97.56097560975607,56.09756097560976
2010-07-30,21029.810547,100.0,56.09756097560976
2010-08-02,21412.789063,100.0,63.414634146341456
2010-08-03,21457.660156,100.0,68.29268292682927
2010-08-04,21549.880859,100.0,65.85365853658537
2010-08-05,21551.720703,100.0,63.414634146341456
2010-08-06,21678.800781,100.0,65.85365853658537
2010-08-09,21801.589844,100.0,68.29268292682927
2010-08-10,21473.599609,95.1219512195122,63.414634146341456
2010-08-11,21294.539063,90.24390243902441,53.65853658536586
2010-08-12,21105.710938,70.73170731707317,51.219512195121965
2010-08-13,21071.570313,70.73170731707317,48.780487804878035
2010-08-16,21112.119141,75.60975609756099,48.780487804878035
2010-08-17,21137.429688,70.73170731707317,48.780487804878035
2010-08-18,21022.730469,68.29268292682927,46.34146341463415
2010-08-19,21072.460938,78.04878048780488,53.65853658536586
2010-08-20,20981.820313,65.85365853658537,51.219512195121965
2010-08-23,20889.009766,56.09756097560976,43.90243902439025
2010-08-24,20658.710938,48.780487804878035,46.34146341463415
2010-08-25,20634.980469,41.46341463414634,41.46341463414634
2010-08-26,20612.060547,41.46341463414634,41.46341463414634
2010-08-27,20597.349609,46.34146341463415,41.46341463414634
2010-08-30,20737.220703,53.65853658536586,46.34146341463415
2010-08-31,20536.490234,41.46341463414634,39.02439024390244
2010-09-01,20623.830078,43.90243902439025,43.90243902439025
2010-09-02,20868.919922,56.09756097560976,51.219512195121965
2010-09-03,20971.5,63.414634146341456,53.65853658536586
2021-01-11,27908.220702999995,75.0,59.615384615384606
2021-01-12,28276.75,75.0,63.46153846153846
2021-01-13,28235.599608999997,75.0,65.38461538461539
2021-01-14,28496.859375,78.84615384615384,63.46153846153846
2009-06-08,18253.390625,92.5,92.5
2009-06-09,18058.490234,92.5,92.5
2009-06-10,18785.660156,95.0,92.5
2009-06-11,18791.029297,92.5,92.5
2009-06-12,18889.679688,92.5,92.5
2009-06-15,18498.960938,90.0,90.0
2009-06-16,18165.5,92.5,90.0
2009-06-17,18084.599609,90.0,90.0
2009-06-18,17776.660156,85.0,92.5
2009-06-19,17920.929688,77.5,92.5
2009-06-22,18059.550781,82.5,92.5
2009-06-23,17538.369141,67.5,92.5
2009-06-24,17892.150391,80.0,92.5
2009-06-25,18275.029297,80.0,92.5
2009-06-26,18600.259766,92.5,92.5
2009-06-29,18528.509766,90.0,90.0
2009-06-30,18378.730469,77.5,90.0
2009-07-02,18178.050781,80.0,90.0
2009-07-03,18203.400391,70.0,92.5
2009-07-06,17979.410156,67.5,92.5
2009-07-07,17862.269531,60.0,92.5
2009-07-08,17721.070313,60.0,92.5
2009-07-09,17790.589844,62.5,92.5
2009-07-10,17708.419922,60.0,92.5
2009-07-13,17254.630859,37.5,90.0
2009-07-14,17885.730469,62.5,92.5
2009-07-15,18258.660156,80.0,92.5
2009-07-16,18361.869141,82.5,92.5
2009-07-17,18805.660156,90.0,92.5
2009-07-20,19502.369141,92.5,95.0
2009-07-21,19501.730469,97.5,95.0
2009-07-22,19248.169922,95.0,95.0
2009-07-23,19817.699219,97.5,95.0
2009-07-24,19982.789063,95.0,95.0
2009-07-27,20251.619141,97.5,95.0
2009-07-28,20624.539063,100.0,95.0
2009-07-29,20135.5,95.0,95.0
2009-07-30,20234.080078,97.5,95.0
2009-07-31,20573.330078,100.0,97.5
2009-08-03,20807.259766,100.0,97.5
2009-08-04,20796.429688,95.0,97.5
2009-08-05,20494.769531,95.0,97.5
2009-08-06,20899.240234,97.5,97.5
2009-08-07,20375.369141,90.0,97.5
2009-08-10,20929.519531,97.5,97.5
2009-08-11,21074.210938,97.5,97.5
2009-08-12,20435.240234,95.0,97.5
2009-08-13,20861.300781,100.0,97.5
2009-08-14,20893.330078,95.0,97.5
2009-08-17,20137.650391,85.0,97.5
2009-08-18,20306.269531,87.5,97.5
2009-08-19,19954.230469,67.5,95.0
2009-08-20,20328.859375,87.5,97.5
2009-08-21,20199.019531,85.0,95.0
2009-08-24,20535.939453,92.5,95.0
2009-08-25,20435.240234,87.5,95.0
2009-08-26,20456.320313,82.5,95.0
2009-08-27,20242.75,77.5,95.0
2009-08-28,20098.619141,75.0,97.5
2009-08-31,19724.189453,47.5,95.0
2009-09-01,19872.300781,55.00000000000001,97.5
2009-09-02,19522.0,42.5,100.0
2009-09-03,19761.679688,50.0,95.0
2009-09-04,20318.619141,72.5,95.0
2009-09-07,20629.310547,82.5,95.0
2009-09-08,21069.810547,90.0,95.0
2009-09-09,20851.039063,85.0,95.0
2009-09-10,21069.560547,90.0,95.0
2009-09-11,21161.419922,95.0,95.0
2009-09-14,20932.199219,85.0,95.0
2009-09-15,20866.369141,85.0,95.0
2009-09-16,21402.919922,87.5,95.0
2009-09-17,21768.509766,85.0,95.0
2009-09-18,21623.449219,80.0,95.0
2009-09-21,21472.849609,75.0,95.0
2009-09-22,21701.140625,82.5,97.5
2009-09-23,21595.519531,82.5,97.5
2009-09-24,21050.730469,57.49999999999999,95.0
2009-09-25,21024.400391,50.0,95.0
2009-09-28,20588.410156,35.0,95.0
2009-09-29,21013.169922,50.0,95.0
2009-09-30,20955.25,45.0,97.5
2009-10-02,20375.490234,27.500000000000004,92.5
2009-10-05,20429.070313,32.5,92.5
2009-10-06,20811.529297,42.5,95.0
2009-10-07,21241.589844,62.5,95.0
2009-10-08,21492.900391,72.5,95.0
2009-10-09,21499.439453,75.0,95.0
2009-10-12,21299.349609,65.0,95.0
2009-10-13,21467.359375,70.0,95.0
2009-10-14,21886.480469,75.0,97.5
2009-10-15,21999.080078,77.5,97.5
2009-10-16,21929.900391,77.5,97.5
2009-10-19,22200.460938,82.5,97.5
2009-10-20,22384.960938,85.0,95.0
2009-10-21,22318.109375,82.5,95.0
2009-10-22,22210.519531,77.5,95.0
2009-10-23,22589.730469,80.0,95.0
2009-10-27,22169.589844,77.5,95.0
2009-10-28,21761.580078,70.0,92.5
2009-10-29,21264.990234,47.5,90.0
2009-10-30,21752.869141,65.0,90.0
2009-11-02,21620.189453,52.5,90.0
2009-11-03,21240.060547,42.5,90.0
2009-11-04,21614.769531,50.0,90.0
2009-11-05,21479.080078,47.5,90.0
2009-11-06,21829.720703,60.0,90.0
2009-11-09,22207.550781,72.5,90.0
2009-11-10,22268.160156,67.5,90.0
2009-11-11,22627.210938,72.5,92.5
2009-11-12,22397.570313,62.5,92.5
2021-01-15,28573.859375,71.15384615384616,69.23076923076923
2021-01-18,28862.769531,65.38461538461539,69.23076923076923
2009-11-13,22553.630859,67.5,92.5
2009-11-16,22943.980469,80.0,92.5
2009-11-17,22914.150391,70.0,92.5
2009-11-18,22840.330078,60.0,95.0
2009-11-19,22643.160156,62.5,95.0
2009-11-20,22455.839844,60.0,95.0
2009-11-23,22771.390625,62.5,95.0
2009-11-24,22423.140625,52.5,95.0
2009-11-25,22611.800781,62.5,95.0
2009-11-26,22210.410156,55.00000000000001,92.5
2009-11-27,21134.5,20.0,90.0
2009-11-30,21821.5,45.0,92.5
2009-12-01,22113.150391,55.00000000000001,92.5
2009-12-02,22289.570313,65.0,90.0
2009-12-03,22553.869141,77.5,90.0
2009-12-04,22498.150391,70.0,90.0
2009-12-07,22324.960938,70.0,90.0
2009-12-08,22060.519531,60.0,90.0
2009-12-09,21741.759766,45.0,90.0
2009-12-10,21700.039063,45.0,90.0
2009-12-11,21902.109375,57.49999999999999,87.5
2009-12-14,22085.75,60.0,90.0
2009-12-15,21813.919922,45.0,87.5
2009-12-16,21611.740234,32.5,85.0
2009-12-17,21347.630859,22.5,80.0
2009-12-18,21175.880859,20.0,85.0
2009-12-21,20948.099609,15.0,85.0
2009-12-22,21092.039063,15.0,85.0
2009-12-23,21328.740234,25.0,87.5
2009-12-28,21480.220703,27.500000000000004,85.0
2009-12-29,21499.439453,32.5,87.5
2009-12-30,21496.619141,32.5,87.5
2010-01-04,21823.279297,45.0,90.0
2010-01-05,22279.580078,67.5,92.5
2010-01-06,22416.669922,77.5,92.5
2010-01-07,22269.449219,72.5,92.5
2010-01-08,22296.75,65.0,90.0
2010-01-11,22411.519531,72.5,92.5
2010-01-12,22326.640625,72.5,95.0
2010-01-13,21748.599609,47.5,90.0
2010-01-14,21716.949219,35.0,90.0
2010-01-15,21654.160156,37.5,90.0
2010-01-18,21460.009766,35.0,90.0
2010-01-19,21677.980469,42.5,90.0
2010-01-20,21286.169922,32.5,87.5
2010-01-21,20862.669922,22.5,77.5
2010-01-22,20726.179688,15.0,77.5
2010-01-25,20598.550781,20.0,77.5
2010-01-26,20109.330078,12.5,57.49999999999999
2010-01-27,20033.070313,10.0,47.5
2010-01-28,20356.369141,15.0,55.00000000000001
2010-01-29,20121.990234,15.0,47.5
2010-02-01,20243.75,15.0,50.0
2010-02-02,20272.179688,17.5,50.0
2010-02-03,20722.080078,25.0,65.0
2010-02-04,20341.640625,22.5,55.00000000000001
2010-02-05,19665.080078,12.5,30.0
2010-02-08,19550.890625,12.5,30.0
2010-02-09,19790.279297,15.0,32.5
2010-02-10,19922.220703,22.5,37.5
2010-02-11,20290.689453,22.5,47.5
2010-02-12,20268.689453,25.0,52.5
2010-02-17,20534.009766,25.0,55.00000000000001
2010-02-18,20422.150391,27.500000000000004,52.5
2010-02-19,19894.019531,25.0,40.0
2010-02-22,20377.269531,27.500000000000004,50.0
2010-02-23,20623.0,32.5,55.00000000000001
2010-02-24,20467.740234,32.5,55.00000000000001
2010-02-25,20399.570313,35.0,55.00000000000001
2010-02-26,20608.699219,40.0,60.0
2010-03-01,21056.929688,62.5,67.5
2010-03-02,20906.109375,60.0,65.0
2010-03-03,20876.789063,55.00000000000001,62.5
2010-03-04,20575.779297,42.5,57.49999999999999
2010-03-05,20787.970703,55.00000000000001,57.49999999999999
2021-01-19,29642.279297000005,86.53846153846155,76.92307692307693
2008-10-08,15431.730469,0.0,0.0
2008-10-09,15943.240234,0.0,0.0
2008-10-10,14796.870117,0.0,0.0
2008-10-13,16312.160156,0.0,2.5
2008-10-14,16832.880859,2.5,0.0
2008-10-15,15998.299805,0.0,0.0
2008-10-16,15230.519531,0.0,0.0
2008-10-17,14554.209961000002,0.0,0.0
2008-10-20,15323.009766,0.0,0.0
2008-10-21,15041.169922,0.0,0.0
2008-10-22,14266.599609,0.0,0.0
2008-10-23,13760.490234,0.0,0.0
2008-10-24,12618.379883,0.0,0.0
2008-10-27,11015.839844,0.0,0.0
2008-10-28,12596.290039,0.0,0.0
2008-10-29,12702.070313,0.0,0.0
2008-10-30,14329.849609,2.5,0.0
2008-10-31,13968.669922,0.0,0.0
2008-11-03,14344.370117,0.0,0.0
2008-11-04,14384.339844,0.0,0.0
2008-11-05,14840.160156,2.5,0.0
2008-11-06,13790.040038999998,0.0,0.0
2008-11-07,14243.429688,0.0,0.0
2008-11-10,14744.629883,2.5,0.0
2008-11-11,14040.900391,2.5,0.0
2008-11-12,13939.089844,0.0,0.0
2008-11-13,13221.349609,0.0,0.0
2008-11-14,13542.660156,2.5,0.0
2008-11-17,13529.530272999995,2.5,0.0
2021-01-20,29962.470702999995,88.46153846153845,80.76923076923076
2008-11-18,12915.889648,0.0,0.0
2008-11-19,12815.799805,0.0,0.0
2008-11-20,12298.55957,0.0,0.0
2008-11-21,12659.200195,0.0,0.0
2008-11-24,12457.94043,0.0,0.0
2008-11-25,12878.599609,0.0,0.0
2008-11-26,13369.450195,2.5,0.0
2021-01-21,29927.759766000014,90.3846153846154,73.07692307692307
2008-11-27,13552.05957,5.0,0.0
2008-11-28,13888.240234,10.0,0.0
2008-12-01,14108.839844,22.5,0.0
2008-12-02,13405.849609,7.5,0.0
2008-12-03,13588.660156,12.5,0.0
2008-12-04,13509.780272999995,12.5,0.0
2008-12-05,13846.089844,20.0,0.0
2008-12-08,15044.870117,60.0,2.5
2008-12-09,14753.219727000005,60.0,0.0
2008-12-10,15577.740234,80.0,0.0
2008-12-11,15613.900391,82.5,0.0
2008-12-12,14758.389647999995,65.0,0.0
2008-12-15,15046.950195,72.5,0.0
2008-12-16,15130.209961000002,80.0,0.0
2008-12-17,15460.519531,80.0,0.0
2008-12-18,15497.80957,85.0,0.0
2008-12-19,15127.509766,82.5,0.0
2008-12-22,14622.389647999995,75.0,0.0
2008-12-23,14220.790038999998,70.0,0.0
2008-12-24,14184.139647999995,75.0,0.0
2008-12-29,14328.480469,72.5,0.0
2008-12-30,14235.5,75.0,0.0
2008-12-31,14387.480469,82.5,0.0
2009-01-02,15042.80957,90.0,0.0
2009-01-05,15563.30957,87.5,0.0
2009-01-06,15509.509766,87.5,0.0
2009-01-07,14987.459961000002,82.5,0.0
2009-01-08,14415.910156,75.0,0.0
2009-01-09,14377.44043,72.5,0.0
2009-01-12,13971.0,67.5,0.0
2009-01-13,13668.049805,47.5,0.0
2009-01-14,13704.610352000005,57.49999999999999,0.0
2009-01-15,13242.959961,37.5,0.0
2009-01-16,13255.509766,40.0,0.0
2009-01-19,13339.990234,47.5,0.0
2021-01-22,29447.849608999997,76.92307692307693,63.46153846153846
2009-01-20,12959.769531,35.0,0.0
2009-01-21,12583.629883,22.5,2.5
2009-01-22,12657.990234,25.0,0.0
2009-01-23,12578.599609,22.5,0.0
2009-01-29,13154.429688,35.0,2.5
2009-01-30,13278.209961,47.5,0.0
2009-02-02,12861.490234,35.0,0.0
2009-02-03,12776.889648,22.5,0.0
2009-02-04,13063.889648,27.500000000000004,0.0
2009-02-05,13178.900391,30.0,0.0
2009-02-06,13655.040038999998,47.5,0.0
2009-02-09,13769.05957,52.5,0.0
2009-02-10,13880.639647999995,55.00000000000001,0.0
2009-02-11,13539.209961000002,45.0,0.0
2009-02-12,13228.299805,22.5,0.0
2009-02-13,13554.669922,30.0,0.0
2009-02-16,13455.879883000001,27.500000000000004,2.5
2009-02-17,12945.400391,10.0,2.5
2009-02-18,13016.0,15.0,2.5
2009-02-19,13023.360352,20.0,2.5
2009-02-20,12699.169922,12.5,2.5
2009-02-23,13175.099609,25.0,2.5
2009-02-24,12798.519531,12.5,2.5
2009-02-25,13005.080078,12.5,2.5
2009-02-26,12894.94043,12.5,2.5
2009-02-27,12811.570313,12.5,2.5
2009-03-02,12317.459961,5.0,2.5
2009-03-03,12033.879883,5.0,2.5
2009-03-04,12331.150391,17.5,2.5
2009-03-05,12211.240234,17.5,2.5
2009-03-06,11921.519531,17.5,0.0
2009-03-09,11344.580078,15.0,0.0
2009-03-10,11694.049805,17.5,5.0
2009-03-11,11930.660156,20.0,2.5
2009-03-12,12001.530273,17.5,5.0
2009-03-13,12525.799805,30.0,5.0
2009-03-16,12976.709961,50.0,10.0
2009-03-17,12878.089844,47.5,7.5
2009-03-18,13117.169922,55.00000000000001,7.5
2009-03-19,13130.919922,70.0,7.5
2009-03-20,12833.509766,55.00000000000001,7.5
2009-03-23,13447.419922,87.5,15.0
2009-03-24,13910.339844,92.5,15.0
2009-03-25,13622.110352000005,92.5,12.5
2009-03-26,14108.980469,90.0,12.5
2009-03-27,14119.5,90.0,12.5
2009-03-30,13456.330078,87.5,12.5
2009-03-31,13576.019531,85.0,15.0
2009-04-01,13519.540038999998,82.5,15.0
2009-04-02,14521.969727000005,90.0,17.5
2009-04-03,14545.69043,85.0,17.5
2009-04-06,14998.040038999998,92.5,35.0
2009-04-07,14928.969727000005,95.0,30.0
2009-04-08,14474.860352000005,85.0,25.0
2009-04-09,14901.410156,90.0,30.0
2009-04-14,15580.160156,92.5,45.0
2009-04-15,15669.620117,92.5,47.5
2009-04-16,15582.990234,92.5,47.5
2009-04-17,15601.269531,95.0,47.5
2009-04-20,15750.910156,95.0,52.5
2009-04-21,15285.889647999995,97.5,50.0
2009-04-22,14878.450195,92.5,47.5
2009-04-23,15214.459961000002,95.0,47.5
2009-04-24,15258.849609,95.0,50.0
2009-04-27,14840.419922,90.0,47.5
2009-04-28,14555.110352000005,87.5,40.0
2009-04-29,14956.950195,92.5,45.0
2009-04-30,15520.990234,92.5,57.49999999999999
2009-05-04,16381.049805,95.0,67.5
2009-05-05,16430.080078,95.0,75.0
2009-05-06,16834.570313,95.0,77.5
2009-05-07,17217.890625,95.0,80.0
2009-05-08,17389.869141,95.0,82.5
2009-05-11,17087.949219,92.5,77.5
2009-05-12,17153.640625,92.5,80.0
2009-05-13,17059.619141,92.5,82.5
2009-05-14,16541.689453,92.5,75.0
2009-05-15,16790.699219,92.5,75.0
2009-05-18,17022.910156,92.5,75.0
2009-05-19,17544.029297,95.0,85.0
2009-05-20,17475.839844,95.0,85.0
2009-05-21,17199.490234,92.5,82.5
2009-05-22,17062.519531,92.5,85.0
2009-05-25,17121.820313,90.0,85.0
2009-05-26,16991.560547,90.0,82.5
2009-05-27,17885.269531,95.0,87.5
2009-05-29,18171.0,95.0,90.0
2009-06-01,18888.589844,95.0,92.5
2009-06-02,18389.080078,95.0,92.5
2009-06-03,18576.470703,95.0,92.5
2009-06-04,18502.769531,95.0,92.5
2009-06-05,18679.529297,90.0,92.5
2021-01-25,30159.009766000014,63.46153846153846,65.38461538461539
2021-01-26,29391.259766000014,65.38461538461539,59.615384615384606
2008-06-10,23375.519531,14.634146341463413,19.51219512195122
2008-06-11,23327.599609,12.195121951219509,21.951219512195124
2008-06-12,23023.859375,12.195121951219509,14.634146341463413
2008-06-13,22592.300781,9.75609756097561,14.634146341463413
2008-06-16,23029.689453,12.195121951219509,17.073170731707318
2008-06-17,23057.990234,14.634146341463413,14.634146341463413
2008-06-18,23325.800781,12.195121951219509,14.634146341463413
2008-06-19,22797.609375,9.75609756097561,14.634146341463413
2008-06-20,22745.599609,9.75609756097561,12.195121951219509
2008-06-23,22714.960938,12.195121951219509,12.195121951219509
2008-06-24,22456.019531,7.317073170731707,14.634146341463413
2008-06-25,22635.160156,9.75609756097561,14.634146341463413
2008-06-26,22455.669922,9.75609756097561,14.634146341463413
2008-06-27,22042.349609,7.317073170731707,14.634146341463413
2008-06-30,22102.009766,7.317073170731707,14.634146341463413
2008-07-02,21704.449219,9.75609756097561,14.634146341463413
2008-07-03,21242.779297,4.878048780487805,14.634146341463413
2008-07-04,21423.820313,4.878048780487805,14.634146341463413
2008-07-07,21913.060547,7.317073170731707,14.634146341463413
2008-07-08,21220.810547,0.0,7.317073170731707
2008-07-09,21805.810547,2.4390243902439024,7.317073170731707
2008-07-10,21821.779297,2.4390243902439024,7.317073170731707
2008-07-11,22184.550781,7.317073170731707,9.75609756097561
2008-07-14,22014.460938,2.4390243902439024,7.317073170731707
2008-07-15,21174.769531,0.0,7.317073170731707
2008-07-16,21223.5,0.0,7.317073170731707
2008-07-17,21734.720703,0.0,7.317073170731707
2008-07-18,21874.189453,2.4390243902439024,7.317073170731707
2008-07-21,22532.900391,21.951219512195124,12.195121951219509
2008-07-22,22527.480469,21.951219512195124,12.195121951219509
2008-07-23,23134.550781,41.46341463414634,14.634146341463413
2008-07-24,23087.720703,34.14634146341464,17.073170731707318
2008-07-25,22740.710938,36.58536585365854,14.634146341463413
2008-07-28,22687.210938,31.707317073170728,14.634146341463413
2008-07-29,22258.0,19.51219512195122,12.195121951219509
2008-07-30,22690.599609,36.58536585365854,14.634146341463413
2008-07-31,22731.099609,31.707317073170728,17.073170731707318
2008-08-01,22862.599609,41.46341463414634,17.073170731707318
2008-08-04,22514.919922,31.707317073170728,17.073170731707318
2008-08-05,21949.75,24.390243902439018,14.634146341463413
2008-08-06,,26.82926829268293,14.634146341463413
2008-08-07,22104.199219,31.707317073170728,17.073170731707318
2008-08-08,21885.210938,26.82926829268293,14.634146341463413
2008-08-11,21859.339844,26.82926829268293,17.073170731707318
2008-08-12,21640.890625,34.14634146341464,17.073170731707318
2008-08-13,21293.320313,24.390243902439018,12.195121951219509
2008-08-14,21392.710938,24.390243902439018,9.75609756097561
2008-08-15,21160.580078,19.51219512195122,12.195121951219509
2008-08-18,20930.669922,12.195121951219509,7.317073170731707
2008-08-19,20484.369141,9.75609756097561,7.317073170731707
2008-08-20,20931.259766,7.317073170731707,7.317073170731707
2008-08-21,20392.060547,7.317073170731707,7.317073170731707
2008-08-22,20392.060547,14.634146341463413,9.75609756097561
2008-08-25,21104.789063,17.073170731707318,7.317073170731707
2008-08-26,21056.660156,14.634146341463413,7.317073170731707
2008-08-27,21464.720703,26.82926829268293,7.317073170731707
2008-08-28,20972.289063,19.51219512195122,7.317073170731707
2008-08-29,21261.890625,36.58536585365854,9.75609756097561
2008-09-01,20906.310547,19.51219512195122,9.75609756097561
2008-09-02,21042.460938,26.82926829268293,9.75609756097561
2008-09-03,20585.060547,21.951219512195124,9.75609756097561
2008-09-04,20389.480469,14.634146341463413,7.317073170731707
2008-09-05,19933.279297,12.195121951219509,7.317073170731707
2008-09-08,20794.269531,29.268292682926827,9.75609756097561
2008-09-09,20491.109375,31.707317073170728,9.75609756097561
2008-09-10,19999.779297,24.390243902439018,9.75609756097561
2008-09-11,19388.720703,14.634146341463413,9.75609756097561
2008-09-12,19352.900391,14.634146341463413,9.75609756097561
2008-09-16,18300.609375,2.4390243902439024,7.317073170731707
2008-09-17,17637.189453,2.4390243902439024,4.878048780487805
2008-09-18,17632.460938,2.4390243902439024,4.878048780487805
2008-09-19,19327.730469,4.878048780487805,7.317073170731707
2008-09-22,19632.199219,9.75609756097561,7.317073170731707
2008-09-23,18872.849609,2.4390243902439024,2.4390243902439024
2008-09-24,18961.990234,4.878048780487805,4.878048780487805
2008-09-25,18934.429688,4.878048780487805,4.878048780487805
2008-09-26,18682.089844,4.878048780487805,2.4390243902439024
2008-09-29,17880.679688,2.4390243902439024,0.0
2008-09-30,18016.210938,4.878048780487805,4.878048780487805
2008-10-02,18211.109375,9.75609756097561,4.878048780487805
2008-10-03,17682.400391,2.4390243902439024,4.878048780487805
2008-10-06,16803.759766,2.4390243902439024,4.878048780487805
2007-12-10,28501.099609,53.65853658536586,85.36585365853658
2007-12-11,29226.839844,60.97560975609756,87.8048780487805
2007-12-12,28521.060547000005,53.65853658536586,82.92682926829268
2007-12-13,27744.449219,36.58536585365854,80.4878048780488
2007-12-14,27563.640625,36.58536585365854,80.4878048780488
2007-12-17,26596.580078,17.073170731707318,78.04878048780488
2007-12-18,26732.869141,19.51219512195122,80.4878048780488
2007-12-19,27029.25976600001,26.82926829268293,80.4878048780488
2007-12-20,27017.089844,26.82926829268293,82.92682926829268
2007-12-21,27626.919922000005,46.34146341463415,85.36585365853658
2007-12-24,28128.800781,60.97560975609756,85.36585365853658
2007-12-27,27842.929688,48.780487804878035,80.4878048780488
2007-12-28,27370.599608999997,36.58536585365854,80.4878048780488
2007-12-31,27812.65039100001,48.780487804878035,82.92682926829268
2008-01-02,27560.519531,43.90243902439025,80.4878048780488
2008-01-03,26887.279297000005,36.58536585365854,80.4878048780488
2008-01-04,27519.689452999995,48.780487804878035,82.92682926829268
2008-01-07,27179.490233999997,39.02439024390244,80.4878048780488
2008-01-08,27112.90039100001,43.90243902439025,82.92682926829268
2008-01-09,27615.849608999997,51.219512195121965,82.92682926829268
2008-01-10,27230.859375,41.46341463414634,80.4878048780488
2008-01-11,26867.00976600001,41.46341463414634,80.4878048780488
2008-01-14,26468.130859,43.90243902439025,80.4878048780488
2008-01-15,25837.779297,34.14634146341464,75.60975609756099
2008-01-16,24450.849609,24.390243902439018,51.219512195121965
2008-01-17,25114.980469,26.82926829268293,60.97560975609756
2008-01-18,25201.869141,24.390243902439018,60.97560975609756
2008-01-21,23818.859375,12.195121951219509,43.90243902439025
2008-01-22,21757.630859,7.317073170731707,29.268292682926827
2008-01-23,24090.169922,12.195121951219509,43.90243902439025
2008-01-24,23539.269531,12.195121951219509,43.90243902439025
2008-01-25,25122.369141,26.82926829268293,60.97560975609756
2008-01-28,24053.609375,14.634146341463413,43.90243902439025
2008-01-29,24291.800781,21.951219512195124,43.90243902439025
2008-01-30,23653.689453,19.51219512195122,43.90243902439025
2008-01-31,23455.740234,19.51219512195122,43.90243902439025
2008-02-01,24123.580078,14.634146341463413,48.780487804878035
2008-02-04,25032.080078,24.390243902439018,65.85365853658537
2008-02-05,24808.699219,19.51219512195122,58.536585365853654
2008-02-06,23469.460938,12.195121951219509,41.46341463414634
2008-02-11,22616.109375,4.878048780487805,31.707317073170728
2008-02-12,22921.669922,7.317073170731707,36.58536585365854
2008-02-13,23169.550781,7.317073170731707,39.02439024390244
2008-02-14,24021.679688,12.195121951219509,43.90243902439025
2008-02-15,24148.429688,17.073170731707318,48.780487804878035
2008-02-18,23759.25,12.195121951219509,43.90243902439025
2008-02-19,24123.169922,17.073170731707318,48.780487804878035
2008-02-20,23590.580078,12.195121951219509,46.34146341463415
2008-02-21,23623.0,14.634146341463413,36.58536585365854
2008-02-22,23305.039063,14.634146341463413,31.707317073170728
2008-02-25,23269.140625,14.634146341463413,31.707317073170728
2008-02-26,23714.75,14.634146341463413,34.14634146341464
2008-02-27,24483.839844,26.82926829268293,43.90243902439025
2008-02-28,24591.689453,26.82926829268293,43.90243902439025
2008-02-29,24331.669922,24.390243902439018,41.46341463414634
2008-03-03,23584.970703,17.073170731707318,34.14634146341464
2008-03-04,23119.869141,4.878048780487805,29.268292682926827
2008-03-05,23114.339844,12.195121951219509,26.82926829268293
2008-03-06,23342.730469,12.195121951219509,26.82926829268293
2008-03-07,22501.330078,4.878048780487805,24.390243902439018
2008-03-10,22705.050781,17.073170731707318,19.51219512195122
2008-03-11,22995.349609,17.073170731707318,24.390243902439018
2008-03-12,23422.759766,19.51219512195122,24.390243902439018
2008-03-13,22301.640625,14.634146341463413,21.951219512195124
2008-03-14,22237.109375,12.195121951219509,21.951219512195124
2008-03-17,21084.609375,9.75609756097561,14.634146341463413
2008-03-18,21384.609375,12.195121951219509,19.51219512195122
2008-03-19,21866.939453,12.195121951219509,19.51219512195122
2008-03-20,21108.220703,12.195121951219509,19.51219512195122
2008-03-25,22464.519531,17.073170731707318,24.390243902439018
2008-03-26,22617.009766,21.951219512195124,26.82926829268293
2008-03-27,22664.220703,24.390243902439018,26.82926829268293
